CodigoCentroSaida,TipoTraco,TipoLancamento,Aglomerante,DataProjecao,MPaAcimaPeriodosReais,MPaAcimaPeriodosProjetados,PercentualAbaixoPeriodosReais,PercentualAbaixoPeriodosProjetados,UltimaAlteracaoDesvioImpactouDadosReais,AlteracaoDesvio
51120,E,C,60051.0,2018-07-27 07:34:41.117,7.869102564102565,6.558632004124507,0.0,0.0,False,AUMENTOU POUCO
80020,N,C,70051.0,2018-07-27 13:11:34.907,0.0,2.1969012291906105,0.0,11.11111111111111,False,MANTEVE
60020,E,B,24051.0,2018-07-27 07:25:57.503,0.0,8.397423507381468,0.0,0.0,True,MANTEVE
60020,N,B,24051.0,2018-07-27 14:58:20.953,5.141,7.684537127318869,10.0,0.0,False,DIMINUIU POUCO
51020,N,B,72051.0,2018-07-27 09:12:50.830,6.733636363636364,8.44577641059435,0.0,0.0,False,AUMENTOU POUCO
51020,E,B,72051.0,2018-07-27 05:48:37.130,4.252666666666666,10.845524708964007,0.0,0.0,True,INDEFINIDO
79020,E,C,56051.0,2018-07-27 08:57:49.633,0.0,0.0,0.0,0.0,False,MANTEVE
51120,E,B,60051.0,2018-08-03 07:02:54.487,9.472830188679245,7.36000391917229,0.0,0.0,False,MANTEVE
51120,N,B,60051.0,2018-08-03 09:07:11.390,6.750828729281769,5.841270889969735,0.0,0.0,False,MANTEVE
51020,E,B,72051.0,2018-08-03 07:38:22.327,0.0,14.208487327770495,0.0,0.0,False,MANTEVE
51020,N,B,72051.0,2018-08-03 12:07:17.500,0.0,8.216592127043869,0.0,0.0,False,DIMINUIU POUCO
51020,N,B,29051.0,2018-08-03 07:46:59.917,6.1962114537444934,7.500734868740213,0.0,3.7037037037037033,False,MANTEVE
51020,E,B,29051.0,2018-08-03 07:15:20.947,7.076512968299713,9.655499788070724,0.0,0.0,False,MANTEVE
80020,N,C,70051.0,2018-08-03 08:58:40.763,0.0,3.3386432633428527,0.0,7.317073170731707,False,AUMENTOU POUCO
80020,E,C,70051.0,2018-08-03 07:14:49.350,0.0,3.3108843368868293,0.0,0.0,False,INDEFINIDO
79120,N,B,68051.0,2018-08-03 07:25:18.260,6.2578202247191,5.494705399491929,0.0,2.9850746268656714,False,AUMENTOU POUCO
79120,E,C,68051.0,2018-08-03 14:48:12.177,6.17207207207207,8.730682679622683,0.0,0.0,True,MANTEVE
80020,E,B,44051.0,2018-08-03 08:25:04.870,0.0,0.0,0.0,0.0,False,INDEFINIDO
60020,N,B,81051.0,2018-08-03 08:42:12.810,0.0,5.016556131662396,0.0,0.0,False,MANTEVE
60020,E,B,81051.0,2018-08-03 13:21:20.253,0.0,5.215761151680739,0.0,2.0408163265306123,False,DIMINUIU POUCO
51120,E,B,61051.0,2018-08-03 10:03:09.617,0.0,0.0,0.0,0.0,False,INDEFINIDO
79020,N,C,62051.0,2018-08-03 10:31:28.913,7.806674698795178,5.91190456422754,0.0,2.083333333333333,False,AUMENTOU POUCO
79020,E,B,62051.0,2018-08-03 08:19:47.323,8.26262857142857,10.141002258590474,0.0,0.0,True,MANTEVE
60020,E,B,24051.0,2018-08-03 13:10:43.167,0.0,9.05093948485006,0.0,0.0,True,MANTEVE
60020,N,B,24051.0,2018-08-03 07:39:15.747,5.601920903954802,8.607461223187114,9.090909090909092,0.0,False,MANTEVE
