CodigoAglomerante,Idade,AbramsX,AbramsY,FCKFaixa1,DesvioFaixa1,DesvioTEFaixa1,FCKFaixa2,DesvioFaixa2,DesvioTEFaixa2,FCKFaixa3,DesvioFaixa3,DesvioTEFaixa3,FCKFaixa4,DesvioFaixa4,DesvioTEFaixa4,DesvioMaximo,DesvioTEMaximo,DataAlteracao
60051,28,-1.959,133.53,20,5.5,6,25,5.5,6,30,5.5,6,35,5.5,6,5.5,6,2018-10-01 13:30:03.56
60051,28,-1.959,133.53,20,7,7.5,25,7,7.5,30,7,7.5,35,7,7.5,7,7.5,2018-10-02 08:00:18.54
29051,28,-1.959,133.53,20,7.5,8,25,7.5,8,30,7.5,8,35,7.5,8,7.5,8,2018-10-02 08:07:08.1
77051,28,-1.99,136.97,20,7,8,25,7,8,30,7,8,35,7,8,8,9,2018-10-02 08:27:39.937
24051,28,-1.64,124.93,20,7,8,25,7,8,30,7,8,35,7,8,7,8,2018-10-02 08:39:53.433
77051,28,-1.99,136.97,20,5,6,25,5,6,30,5,6,35,5,6,6,7,2018-10-02 08:48:17.9
79051,28,-1.936,135.31,20,6,7,25,6,7,30,6,7,35,7,8,7,8,2018-10-02 08:57:31.01
85051,28,-1.848,127.99,20,5,5.5,25,5,5.5,30,5,5.5,35,5,5.5,5.5,6,2018-10-02 09:17:12.793
88051,28,-1.848,127.99,20,5,5.5,25,5,5.5,30,5,5.5,35,5,5,5.5,6,2018-10-02 09:31:23.323
28051,28,-1.679,128.93,20,7.5,8.5,25,7.5,8.5,30,7.5,8.5,35,7.5,8.5,7.5,8.5,2018-10-02 09:42:24.36
61051,28,-1.679,128.93,20,7.5,8.5,25,7.5,8.5,30,7.5,8.5,35,7.5,8.5,7.5,8.5,2018-10-02 09:45:32.287
62051,28,-1.848,127.99,20,5,6,25,5,6,30,5,6,35,5.5,6.5,5.5,6.5,2018-10-02 10:01:50.93
68051,28,-1.848,127.99,20,5,5.5,25,5,5.5,30,5,5.5,35,5.5,6,5.5,6,2018-10-02 10:04:02.527
86051,28,-1.959,133.53,20,3.5,4,25,3.5,4,30,3.5,4,35,3.5,4,4,4.5,2018-10-02 13:18:01.333
60051,28,-1.959,133.53,20,7,7.5,25,7,7.5,30,7,7.5,35,7,7.5,7,7.5,2018-10-02 13:25:46.163
60051,28,-1.959,133.53,20,7,7.5,25,7,7.5,30,7,7.5,35,7,7.5,7,7.5,2018-10-02 13:33:44.063
60051,7,-2.204,117.448,20,5,7,25,5,7,30,5,7,35,5,7,5,7,2018-10-02 13:35:26.213
93051,28,-1.937,143.02,20,7,7.5,25,7,7.5,30,7,7.5,35,7,7.5,7,7.5,2018-10-05 11:05:27.327
93051,28,-1.937,143.02,20,7,7.5,25,7,7.5,30,7,7.5,35,7,7.5,7,7.5,2018-10-05 11:25:32.887
94051,28,-1.913,127.63,20,6,6.5,25,6,6.5,30,6,6.5,35,6,6.5,6,6.5,2018-10-05 15:59:52.16
95051,3,-1.812,97.63,20,4.5,6,25,4.5,6,30,4.5,6,35,4.5,6,4.5,6,2018-10-05 17:26:15.437
95051,7,-1.785,110.08,20,5,5,25,5,5,30,5,5,35,5,5,5,5,2018-10-05 17:26:15.46
95051,28,-1.841,130.62,20,6.5,7.5,25,6.5,7.5,30,6.5,7.5,35,6.5,7.5,6.5,7.5,2018-10-05 17:26:15.477
96051,3,-2.123,141.65,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-05 17:46:13.003
96051,7,-1.802,126.26,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-05 17:46:13.023
96051,28,-1.649,127.79,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-05 17:46:13.033
85051,28,-1.913,127.63,20,4,5,25,4,5,30,4,5,35,4,5,4.5,5.5,2018-10-09 13:21:35.553
85051,28,-1.913,127.63,20,4,4.5,25,4,4.5,30,4,4.5,35,4,4.5,4.5,5,2018-10-09 13:23:22.643
88051,28,-1.913,127.63,20,4,4.5,25,4,4.5,30,4,4.5,35,4,4.5,4.5,5,2018-10-09 13:35:04.4
88051,28,-1.913,127.63,20,4,4.5,25,4,4.5,30,4,4.5,35,4,4.5,4.5,5,2018-10-09 14:56:10.887
85051,28,-1.913,127.63,20,4,4.5,25,4,4.5,30,4,4.5,35,4,4.5,4.5,5,2018-10-09 14:57:18.843
85051,7,-2.03,125.393,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2018-10-09 15:19:30.093
88051,7,-2.03,125.393,20,5.5,7.5,25,5.5,7.5,30,5.5,7.5,35,5.5,7.5,5.5,7.5,2018-10-09 15:20:26.873
86051,28,-1.913,127.63,20,3.5,4,25,3.5,4,30,3.5,4,35,3.5,4,3.5,4,2018-10-09 16:14:41.477
87051,28,-1.913,127.63,20,3.5,4,25,3.5,4,30,3.5,4,35,3.5,4,3.5,4,2018-10-09 16:19:17.35
87051,7,-2.03,125.393,20,5.5,7,25,5.5,7,30,5.5,7,35,5.5,7,5.5,7,2018-10-09 16:20:52.96
86051,7,-2.03,125.393,20,5,6,25,5,6,30,5,6,35,5,6,5,6,2018-10-09 16:21:34.67
24051,28,-1.64,124.93,20,7,8,25,7,8,30,7,8,35,8,9,8,9,2018-10-09 16:26:39.373
89051,28,-1.753,128.639,20,6,7,25,6,7,30,6,7,35,6,7,6,7,2018-10-10 10:30:40.8
89051,28,-1.753,128.639,20,6,7,25,6,7,30,6,7,35,6,7,6,7,2018-10-10 10:31:52.95
89051,7,-1.791,115.455,20,4,4,25,3.5,3.5,30,4,4,35,5.5,5.5,7,7,2018-10-10 10:41:23.63
89051,28,-1.753,128.639,20,6,7,25,6,7,30,6,7,35,6,7,6,7,2018-10-10 10:41:25.17
90051,7,-1.791,115.455,20,5,5,25,3.5,3.5,30,5,5,35,7,7,8,8,2018-10-10 10:45:17.13
90051,28,-1.753,128.639,20,6,7,25,6,7,30,6,7,35,6,7,6,7,2018-10-10 10:49:00.057
91051,28,-1.753,128.639,20,7.5,8.5,25,7.5,8.5,30,7.5,8.5,35,7.5,8.5,7.5,8.5,2018-10-10 10:51:12.49
91051,7,-1.791,115.455,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-10 10:58:37.133
89051,7,-1.791,115.455,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-10 11:07:25.387
90051,7,-1.791,115.455,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-10 11:08:02.74
92051,28,-1.753,128.639,20,7.5,8.5,25,7.5,8.5,30,7.5,8.5,35,7.5,8.5,7.5,8.5,2018-10-10 11:21:15.28
92051,28,-1.753,128.639,20,7.5,8.5,25,7.5,8.5,30,7.5,8.5,35,7.5,8.5,7.5,8.5,2018-10-10 11:21:29.467
92051,7,-1.791,115.455,20,5.5,5.5,25,5.5,5.5,30,5.5,5.5,35,6,6,6,6,2018-10-10 11:40:38.85
91051,7,-1.791,115.455,20,5.5,5.5,25,5.5,5.5,30,5.5,5.5,35,6,6,6,6,2018-10-10 12:02:07.367
95051,28,-1.753,128.639,20,7.5,8.5,25,7.5,8.5,30,7.5,8.5,35,7.5,8.5,7.5,8.5,2018-10-10 12:14:34.843
95051,7,-1.791,115.455,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-10 12:15:58.373
78051,28,-1.909,115.45,20,4.5,6,25,4.5,6,30,4.5,6,35,4.5,6,4.5,6,2018-10-10 14:23:52.39
78051,28,-1.909,115.45,20,4.5,6,25,4.5,6,30,4.5,6,35,4.5,6,4.5,6,2018-10-10 14:24:29.873
78051,7,-2.204,117.48,20,7,9,25,7,9,30,7,9,35,7,9,7,9,2018-10-10 14:31:35.63
84051,28,-1.909,115.45,20,4.5,6,25,4.5,6,30,4.5,6,35,4.5,6,4.5,6,2018-10-10 14:40:59.44
84051,7,-2.268,109.9,20,5,7,25,5,7,30,5,7,35,5,7,5,7,2018-10-10 14:41:52.873
78051,7,-2.268,109.9,20,7,9,25,7,9,30,7,9,35,7,9,7,9,2018-10-10 14:43:17.09
79051,28,-2.017,148.8,20,7,8,25,7,8,30,7,8,35,8,9,8,9,2018-10-10 15:01:57.18
79051,7,-2.41,143.98,20,5,5,25,5,5,30,5,5,35,6,6,6,6,2018-10-10 16:19:04.957
84051,28,-1.886,127.09,20,7,8.5,25,7,8.5,30,7,8.5,35,7,8.5,7,8.5,2018-10-11 15:27:28.073
84051,7,-2.122,115.69,20,5,7,25,5,7,30,5,7,35,5,7,5,7,2018-10-11 15:28:05.467
78051,28,-1.886,127.091,20,7,8.5,25,7,8.5,30,7,8.5,35,7,8.5,7,8.5,2018-10-11 15:29:42.383
78051,7,-2.122,115.69,20,7,9,25,7,9,30,7,9,35,7,9,7,9,2018-10-11 15:32:22.2
70051,28,-2.207,171.43,15,4,5,20,4,5,25,4,5,30,4,5.5,4.5,5.5,2018-10-15 10:13:40.19
70051,28,-2.207,171.43,15,4,5,20,4,5,25,4,5,30,4.5,5.5,4.5,5.5,2018-10-15 10:16:18.48
85051,28,-1.913,127.63,20,3,4,25,3,4,30,3,4,35,3,4,4,5,2018-10-16 07:45:05.343
88051,28,-1.913,127.63,20,3,4,25,3,4,30,3,4,35,3,4,3.5,4.5,2018-10-16 07:55:08.097
29051,7,-2.483,132.95,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-23 15:22:33.157
29051,7,-2.483,132.95,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-23 15:23:49.633
28051,7,-1.986,131.38,20,4.5,4.5,25,4,4,30,4.5,4.5,35,6,6,7.5,7.5,2018-10-23 15:32:03.173
75051,7,-1.935,104.16,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-23 15:49:51.493
75051,7,-1.935,104.16,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-23 15:50:20.087
61051,7,-1.986,131.38,20,5.5,5.5,25,4,4,30,5.5,5.5,35,7.5,7.5,8.5,8.5,2018-10-23 15:55:15.103
60051,7,-2.204,117.448,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-23 16:04:35.81
24051,7,-1.785,110.08,20,6.5,6.5,25,3.5,3.5,30,6.5,6.5,35,6.5,6.5,6.5,6.5,2018-10-23 16:10:57.837
85051,7,-2.03,125.393,20,6,6,25,6,6,30,6,6,35,6,6,6,6,2018-10-23 16:21:52.87
88051,7,-2.03,125.393,20,6.5,6.5,25,6.5,6.5,30,6.5,6.5,35,6.5,6.5,6.5,6.5,2018-10-23 16:25:23.877
79051,7,-2.41,143.98,20,6,6,25,6,6,30,6,6,35,7,7,7,7,2018-10-23 16:29:15.21
79051,7,-2.41,143.98,20,6,6,25,6,6,30,6,6,35,7,7,7,7,2018-10-23 16:29:42.437
77051,28,-1.99,136.97,20,6,7,25,6,7,30,6,7,35,6,7,7,8,2018-10-24 07:24:42.707
75051,28,-1.683,114.75,20,7,8,25,7,8,30,7,8,35,7,8,7,8,2018-10-24 07:33:56.077
78051,28,-1.886,127.091,20,8,9,25,8,9,30,8,9,35,8,9,8,9,2018-10-24 07:36:38.86
84051,28,-1.886,127.09,20,8,9,25,8,9,30,8,9,35,8,9,8,9,2018-10-24 07:40:36.69
84051,28,-1.886,127.09,20,8,9,25,8,9,30,8,9,35,8,9,8,9,2018-10-24 07:41:01.873
24051,7,-1.785,110.08,20,6.5,6.5,25,6.5,6.5,30,6.5,6.5,35,6.5,6.5,6.5,6.5,2018-10-24 07:45:50.673
91051,7,-1.791,115.455,20,6.5,6.5,25,6.5,6.5,30,6.5,6.5,35,7,7,7,7,2018-10-24 07:49:35.92
95051,7,-1.791,115.455,20,7,7,25,7,7,30,7,7,35,7,7,7,7,2018-10-24 07:52:43.083
94051,0,-1.913,127.63,20,6,6.5,25,6,6.5,30,6,6.5,35,6,6.5,6,6.5,2018-10-24 10:11:19.44
84051,28,-1.886,127.091,20,8,9,25,8,9,30,8,9,35,8,9,8,9,2018-10-29 15:06:25.833
85051,28,-1.913,127.63,20,4,5,25,4,5,30,4,5,35,4,5,5,6,2018-10-30 15:37:01.49
88051,28,-1.913,127.63,20,4,5,25,4,5,30,4,5,35,4,5,4.5,5.5,2018-10-30 15:51:16.853
94051,28,-1.913,127.63,20,7,7.5,25,7,7.5,30,7,7.5,35,7,7.5,7,7.5,2018-10-30 17:31:39.613
29051,28,-1.959,133.53,20,7,7.5,25,7,7.5,30,7,7.5,35,7,7.5,7,7.5,2018-10-30 17:37:00.397
91051,28,-1.984,152.326,20,7.5,8.5,25,7.5,8.5,30,7.5,8.5,35,8,9,8.5,9.5,2018-10-31 15:36:01.013
92051,28,-1.984,152.326,20,7.5,8.5,25,7.5,8.5,30,7.5,8.5,35,8,9,8.5,9.5,2018-10-31 15:37:03.983
89051,28,-1.984,152.33,20,6,7,25,6,7,30,6,7,35,6.5,7.5,7,8,2018-10-31 15:42:06.593
90051,28,-1.984,152.326,20,6,7,25,6,7,30,6,7,35,6.5,7.5,7,8,2018-10-31 15:43:00.757
89051,28,-1.984,152.326,20,6,7,25,6,7,30,6,7,35,6.5,7.5,7,8,2018-10-31 15:43:26.687
77051,28,-2.005,136.541,20,6,7,25,6,7,30,6,7,35,6,7,7,8,2018-10-31 17:40:22.713
