,CodigoReceita,Volume,TipoLancamento,QuantidadeAgua,ConsumoTotal,TipoTraco,FCK,Rompimento7Dias,Rompimento28Dias,ResultadoEsperado
22898,8980051,8.0,B,1312.0,2544.0,N,30.0,26.05,37.54,47.56188221872876
22899,8980051,8.0,B,1312.0,2544.0,N,30.0,25.57,40.16,47.56188221872876
22900,8980051,8.0,B,1312.0,2544.0,N,30.0,26.59,38.34,47.56188221872876
22901,8980051,7.5,B,1275.0,2385.0,N,30.0,23.86,35.53,45.926877614494686
22902,8980051,7.0,B,1162.0,2226.0,N,30.0,20.66,31.52,47.0105135547163
22907,8980051,8.0,B,1224.0,2544.0,N,30.0,23.26,32.58,50.71205848093204
22908,8980051,7.0,B,1071.0,2226.0,N,30.0,22.07,30.49,50.71205848093204
22909,8980051,8.0,B,1328.0,2544.0,N,30.0,21.54,34.97,47.0105135547163
22910,8980051,8.0,B,1328.0,2544.0,N,30.0,24.44,38.04,47.0105135547163
22912,8980051,8.0,B,1328.0,2544.0,N,30.0,22.29,34.6,47.0105135547163
22914,8980051,8.0,B,1328.0,2544.0,N,30.0,21.56,33.47,47.0105135547163
22915,8980051,8.0,B,1328.0,2544.0,N,30.0,25.23,40.44,47.0105135547163
22916,8980051,7.0,B,1162.0,2226.0,N,30.0,21.78,35.13,47.0105135547163
22917,8980051,8.0,B,1328.0,2544.0,N,30.0,24.65,37.24,47.0105135547163
22920,8980051,8.0,B,1328.0,2544.0,N,30.0,24.05,37.27,47.0105135547163
22921,8980051,8.0,B,1328.0,2544.0,N,30.0,25.29,41.49,47.0105135547163
22923,8980051,8.0,B,1328.0,2544.0,N,30.0,21.56,36.8,47.0105135547163
22924,8980051,8.0,B,1328.0,2544.0,N,30.0,,,47.0105135547163
22925,8980051,8.0,B,1328.0,2544.0,N,30.0,22.94,36.54,47.0105135547163
22926,8980051,8.0,B,1328.0,2544.0,N,30.0,23.83,38.64,47.0105135547163
22927,8980051,6.0,B,996.0,1908.0,N,30.0,23.97,36.46,47.0105135547163
22928,8980051,5.0,B,830.0,1590.0,N,30.0,22.63,35.77,47.0105135547163
22929,8980051,7.0,B,1078.0,2254.0,N,30.0,24.47,36.59,48.33176437078425
22930,8980051,7.0,B,1162.0,2254.0,N,30.0,24.81,31.32,45.25834751388611
22931,8980051,7.0,B,1162.0,2254.0,N,30.0,22.54,31.68,45.25834751388611
22932,8980051,7.0,B,1162.0,2254.0,N,30.0,25.98,33.4,45.25834751388611
22933,8980051,7.0,B,1162.0,2254.0,N,30.0,25.87,35.36,45.25834751388611
22934,8980051,6.0,B,996.0,1932.0,N,30.0,35.22,45.65,45.25834751388611
22935,8980051,6.0,B,996.0,1932.0,N,30.0,25.68,38.02,45.25834751388611
22936,8980051,6.5,B,1079.0,2093.0,N,30.0,27.46,38.44,45.25834751388611
22937,8980051,6.5,B,1079.0,2093.0,N,30.0,26.45,36.85,45.25834751388611
22938,8980051,6.0,B,996.0,1896.0,N,30.0,24.43,33.96,44.48401866664442
22939,8980051,8.0,B,1376.0,2528.0,N,30.0,,,43.019577812337644
22940,8980051,8.0,B,1376.0,2528.0,N,30.0,23.36,37.49,43.019577812337644
22941,8980051,8.0,B,1376.0,2528.0,N,30.0,24.66,35.99,43.019577812337644
22942,8980051,8.0,B,1376.0,2528.0,N,30.0,26.25,38.94,43.019577812337644
22943,8980051,8.0,B,1376.0,2528.0,N,30.0,,,43.019577812337644
22944,8980051,8.0,B,1376.0,2528.0,N,30.0,24.54,36.69,43.019577812337644
22945,8980051,8.0,B,1376.0,2528.0,N,30.0,22.07,38.83,43.019577812337644
22946,8980051,8.0,B,1376.0,2528.0,N,30.0,22.0,36.66,43.019577812337644
22947,8980051,8.0,B,1376.0,2528.0,N,30.0,22.9,36.42,43.019577812337644
22949,8980051,7.0,B,1204.0,2212.0,N,30.0,23.68,35.01,43.019577812337644
22951,8980051,6.0,B,876.0,2016.0,N,30.0,22.28,36.41,52.205999894153706
22954,8980051,8.0,B,1256.0,2640.0,N,30.0,26.41,37.58,48.54553866278585
22955,8980051,8.0,B,1256.0,2640.0,N,30.0,27.23,38.95,48.54553866278585
22956,8980051,8.0,B,1384.0,2640.0,N,30.0,28.52,37.25,44.5683297294134
22957,8980051,8.0,B,1384.0,2640.0,N,30.0,26.66,35.08,44.5683297294134
22959,8980051,8.0,B,1384.0,2640.0,N,30.0,27.03,38.84,44.5683297294134
22962,8980051,8.0,B,1384.0,2640.0,N,30.0,26.73,39.48,44.5683297294134
22963,8980051,8.0,B,1312.0,2640.0,N,30.0,25.83,35.92,46.7636096659253
22964,8980051,8.0,B,1312.0,2640.0,N,30.0,,,46.7636096659253
22965,8980051,8.0,B,1272.0,2640.0,N,30.0,25.59,35.9,48.029598218855426
22966,8980051,5.0,B,795.0,1650.0,N,30.0,25.07,36.74,48.029598218855426
22967,8980051,5.0,B,795.0,1650.0,N,30.0,24.54,36.14,48.029598218855426
22972,8980051,8.0,B,1240.0,2576.0,N,30.0,23.53,36.14,48.06786356412231
22973,8980051,8.0,B,1240.0,2576.0,N,30.0,23.87,37.96,48.06786356412231
22974,8980051,8.0,B,1240.0,2576.0,N,30.0,23.32,36.47,48.06786356412231
22975,8980051,5.0,B,775.0,1610.0,N,30.0,20.66,34.59,48.06786356412231
22976,8980051,7.0,B,1085.0,2254.0,N,30.0,19.83,32.89,48.06786356412231
22977,8980051,7.0,B,1190.0,2254.0,N,30.0,29.11,40.0,44.277936583206845
22979,8980051,7.0,B,1141.0,2212.0,N,30.0,22.99,33.17,45.234828644580055
22980,8980051,7.0,B,1141.0,2212.0,N,30.0,22.86,32.37,45.234828644580055
22981,8980051,8.0,B,1360.0,2528.0,N,30.0,20.08,30.98,43.50228815111651
22982,8980051,8.0,B,1224.0,2528.0,N,30.0,22.1,34.29,47.83025909117186
22983,8980051,8.0,B,1224.0,2528.0,N,30.0,22.58,33.31,47.83025909117186
22984,8980051,8.0,B,1224.0,2528.0,N,30.0,25.89,36.64,47.83025909117186
22985,8980051,8.0,B,1224.0,2528.0,N,30.0,23.19,35.83,47.83025909117186
22986,8980051,8.0,B,1224.0,2528.0,N,30.0,22.58,35.55,47.83025909117186
22987,8980051,8.0,B,1224.0,2528.0,N,30.0,21.58,31.88,47.83025909117186
22988,8980051,8.0,B,1224.0,2528.0,N,30.0,23.0,32.67,47.83025909117186
22989,8980051,5.0,B,765.0,1580.0,N,30.0,23.04,33.29,47.83025909117186
22990,8980051,5.0,B,765.0,1580.0,N,30.0,23.02,34.19,47.83025909117186
22991,8980051,7.0,B,1176.0,2212.0,N,30.0,25.65,38.34,43.99041484409997
22992,8980051,7.0,B,1176.0,2212.0,N,30.0,24.44,38.2,43.99041484409997
22993,8980051,8.0,B,1360.0,2640.0,N,30.0,23.93,34.78,45.28839341985394
22997,8980051,8.0,B,1384.0,2640.0,N,30.0,28.34,39.82,44.5683297294134
22999,8980051,8.0,B,1384.0,2640.0,N,30.0,27.83,38.86,44.5683297294134
23000,8980051,8.0,B,1384.0,2640.0,N,30.0,28.15,39.53,44.5683297294134
23001,8980051,8.0,B,1384.0,2640.0,N,30.0,27.51,39.86,44.5683297294134
23002,8980051,8.0,B,1384.0,2640.0,N,30.0,29.53,40.81,44.5683297294134
23005,8980051,8.0,B,1384.0,2640.0,N,30.0,25.69,35.8,44.5683297294134
23007,8980051,8.0,B,1384.0,2640.0,N,30.0,32.87,44.43,44.5683297294134
23009,8980051,7.0,B,1211.0,2310.0,N,30.0,22.52,31.04,44.5683297294134
23010,8980051,7.0,B,1148.0,2394.0,N,30.0,27.0,37.3,48.22356009556527
23012,8980051,8.0,B,1352.0,2736.0,N,30.0,26.29,38.75,46.99648663623441
23013,8980051,8.0,B,1352.0,2736.0,N,30.0,25.91,40.07,46.99648663623441
23014,8980051,8.0,B,1352.0,2736.0,N,30.0,27.18,38.97,46.99648663623441
23015,8980051,8.0,B,1264.0,2736.0,N,30.0,26.9,40.55,49.738412646979995
23016,8980051,8.0,B,1264.0,2736.0,N,30.0,26.87,41.33,49.738412646979995
23017,8980051,8.0,B,1264.0,2736.0,N,30.0,24.31,36.85,49.738412646979995
23018,8980051,5.5,B,869.0,1881.0,N,30.0,22.1,36.45,49.738412646979995
23019,8980051,5.0,B,790.0,1710.0,N,30.0,24.07,38.58,49.738412646979995
23020,8980051,7.0,B,1141.0,2394.0,N,30.0,23.84,37.82,48.472792980007945
23021,8980051,7.0,B,1141.0,2394.0,N,30.0,21.37,36.37,48.472792980007945
23023,8980051,5.0,B,815.0,1710.0,N,30.0,20.16,34.45,48.472792980007945
23024,8980051,8.0,B,1384.0,2688.0,N,30.0,,,45.31000123461954
23025,8980051,8.0,B,1384.0,2688.0,N,30.0,24.98,37.02,45.31000123461954
23026,8980051,8.0,B,1400.0,2688.0,N,30.0,24.85,40.06,44.83700210249834
23027,8980051,8.0,B,1400.0,2688.0,N,30.0,24.63,38.1,44.83700210249834
23028,8980051,8.0,B,1328.0,2688.0,N,30.0,26.61,37.43,47.005139772559104
23029,8980051,5.0,B,830.0,1680.0,N,30.0,23.69,35.48,47.005139772559104
23030,8980051,5.0,B,830.0,1680.0,N,30.0,27.15,36.64,47.005139772559104
23031,8980051,8.0,B,1432.0,2688.0,N,30.0,31.62,40.83,43.9057654577799
23034,8980051,8.0,B,1432.0,2688.0,N,30.0,29.9,40.2,43.9057654577799
23035,8980051,8.0,B,1432.0,2688.0,N,30.0,27.89,38.85,43.9057654577799
23036,8980051,8.0,B,1432.0,2688.0,N,30.0,29.24,41.63,43.9057654577799
23037,8980051,8.0,B,1432.0,2688.0,N,30.0,28.67,40.26,43.9057654577799
23038,8980051,8.0,B,1432.0,2688.0,N,30.0,29.39,39.08,43.9057654577799
23041,8980051,7.0,B,1253.0,2352.0,N,30.0,30.68,38.14,43.9057654577799
23043,8980051,7.0,B,1253.0,2352.0,N,30.0,,,43.9057654577799
23045,8980051,7.0,B,1239.0,2352.0,N,30.0,25.32,37.13,44.368940692135936
23046,8980051,7.0,B,1239.0,2352.0,N,30.0,26.82,37.99,44.368940692135936
23048,8980051,7.0,B,1239.0,2352.0,N,30.0,28.85,38.04,44.368940692135936
23050,8980051,7.0,B,1085.0,2352.0,N,30.0,27.99,39.79,48.92132633626501
23052,8980051,8.0,B,1264.0,2688.0,N,30.0,27.13,36.4,48.01216874178419
23053,8980051,7.5,B,1148.0,2520.0,N,30.0,26.12,35.77,49.51632979922587
23057,8980051,7.0,B,1001.0,2352.0,N,30.0,24.73,35.49,52.733405600398676
23058,8980051,7.0,B,1071.0,2352.0,N,30.0,22.53,31.58,49.5369757309625
23059,8980051,8.0,B,1184.0,2688.0,N,30.0,29.3,38.5,51.11020870078649
23060,8980051,8.0,B,1184.0,2688.0,N,30.0,26.07,34.98,51.11020870078649
23061,8980051,8.0,B,1184.0,2688.0,N,30.0,27.27,37.29,51.11020870078649
23062,8980051,8.0,B,1184.0,2688.0,N,30.0,24.85,35.52,51.11020870078649
23064,8980051,8.0,B,1184.0,2688.0,N,30.0,26.41,37.66,51.11020870078649
23065,8980051,8.0,B,1184.0,2688.0,N,30.0,27.13,37.4,51.11020870078649
23067,8980051,6.0,B,918.0,2016.0,N,30.0,24.9,33.59,49.5369757309625
23068,8980051,8.0,B,1264.0,2688.0,N,30.0,27.87,40.25,48.01216874178419
23072,8980051,6.0,B,948.0,2016.0,N,30.0,26.71,37.76,48.01216874178419
23074,8980051,5.0,B,790.0,1680.0,N,30.0,25.6,35.81,48.01216874178419
23076,8980051,7.5,B,1245.0,2475.0,N,30.0,24.33,37.53,44.815679438704215
23081,8980051,7.0,B,1141.0,2310.0,N,30.0,26.01,38.41,45.679885814437455
23082,8980051,7.0,B,1141.0,2310.0,N,30.0,26.8,40.86,45.679885814437455
23083,8980051,7.0,B,1141.0,2310.0,N,30.0,23.67,35.73,45.679885814437455
23084,8980051,8.0,B,1304.0,2640.0,N,30.0,26.62,39.14,45.679885814437455
23085,8980051,8.0,B,1304.0,2640.0,N,30.0,28.08,37.99,45.679885814437455
23087,8980051,8.0,B,1304.0,2640.0,N,30.0,25.56,35.59,45.679885814437455
23090,8980051,6.0,B,930.0,1974.0,N,30.0,25.59,37.73,52.83620946991042
23094,8980051,7.0,B,1085.0,2303.0,N,30.0,24.71,36.54,52.83620946991042
23096,8980051,7.5,B,1245.0,2467.5,N,30.0,26.77,39.82,49.41201936434802
23097,8980051,7.5,B,1245.0,2467.5,N,30.0,26.08,37.99,49.41201936434802
23098,8980051,6.0,B,912.0,1974.0,N,30.0,27.43,41.92,53.81059050414427
23100,8980051,8.0,B,1256.0,2632.0,N,30.0,26.54,38.58,52.19644401567845
23104,8980051,8.0,B,1216.0,2632.0,N,30.0,24.38,35.24,53.81059050414427
23105,8980051,6.0,B,954.0,1974.0,N,30.0,27.18,38.6,51.564425139797486
23106,8980051,8.0,B,1144.0,2632.0,N,30.0,24.9,36.12,56.842879745301936
23114,8980051,8.0,B,1584.0,2544.0,N,30.0,22.29,32.55,38.999814697803416
23115,8980051,8.0,B,1584.0,2544.0,N,30.0,23.42,30.88,38.999814697803416
23116,8980051,8.0,B,1584.0,2544.0,N,30.0,22.3,30.42,38.999814697803416
23118,8980051,7.0,B,1386.0,2226.0,N,30.0,23.08,31.65,38.999814697803416
23119,8980051,6.0,B,1188.0,1908.0,N,30.0,19.22,32.23,38.999814697803416
23121,8980051,8.0,B,1584.0,2632.0,N,30.0,22.62,37.53,40.66125886281492
23123,8980051,8.0,B,1584.0,2808.0,N,30.0,30.34,44.15,42.34630876753281
23124,8980051,8.0,B,1480.0,2728.0,N,30.0,34.54,44.95,45.7923205481108
23125,8980051,7.0,B,1295.0,2387.0,N,30.0,31.29,39.9,45.7923205481108
23126,8980051,8.0,B,1480.0,2728.0,N,30.0,30.72,41.86,45.7923205481108
23129,8980051,8.0,B,1480.0,2672.0,N,30.0,,41.59,44.760698093232186
23130,8980051,8.0,B,1480.0,2672.0,N,30.0,,,44.760698093232186
23131,8980051,8.0,B,1480.0,2672.0,N,30.0,,48.12,44.760698093232186
23132,8980051,8.0,B,1480.0,2672.0,N,30.0,,41.87,44.760698093232186
23133,8980051,8.0,B,1480.0,2672.0,N,30.0,,42.25,44.760698093232186
23134,8980051,8.0,B,1480.0,2672.0,N,30.0,,40.75,44.760698093232186
23135,8980051,8.0,B,1480.0,2672.0,N,30.0,,41.25,44.760698093232186
23136,8980051,8.0,B,1480.0,2672.0,N,30.0,,38.83,44.760698093232186
23139,8980051,7.0,B,1295.0,2338.0,N,30.0,,37.92,44.760698093232186
23140,8980051,7.0,B,1295.0,2338.0,N,30.0,35.22,43.13,44.760698093232186
23141,8980051,7.0,B,1295.0,2338.0,N,30.0,31.37,38.28,44.760698093232186
23142,8980051,7.0,B,1344.0,2338.0,N,30.0,33.56,42.14,42.91968075892877
23144,8980051,8.5,B,1632.0,2839.0,N,30.0,27.24,41.83,42.91968075892877
23145,8980051,8.0,B,1512.0,2552.0,N,30.0,27.29,37.73,41.404434043435266
23146,8980051,8.0,B,1512.0,2552.0,N,30.0,25.7,34.22,41.404434043435266
23147,8980051,8.0,B,1512.0,2552.0,N,30.0,28.17,37.72,41.404434043435266
23151,8980051,5.0,B,945.0,1595.0,N,30.0,26.47,34.97,41.404434043435266
23152,8980051,8.0,B,1568.0,2552.0,N,30.0,25.4,34.15,39.539749125425956
23154,8980051,7.0,B,1372.0,2233.0,N,30.0,24.62,36.52,39.539749125425956
23156,8980051,7.0,B,1358.0,2233.0,N,30.0,23.78,32.56,40.06377730949994
23159,8980051,8.0,B,1584.0,2592.0,N,30.0,26.68,40.65,39.81545968718001
23164,8980051,5.0,B,990.0,1635.0,N,30.0,26.47,38.23,38.08510361786448
23165,8980051,8.0,B,1584.0,2616.0,N,30.0,25.68,35.33,38.08510361786448
23170,8980051,8.0,B,1592.0,2536.0,N,30.0,25.27,36.26,36.372782612686706
23171,8980051,8.0,B,1592.0,2536.0,N,30.0,24.31,35.8,36.372782612686706
23172,8980051,8.0,B,1568.0,2536.0,N,30.0,27.39,36.54,37.09129398979382
23173,8980051,6.0,B,1176.0,1902.0,N,30.0,,,37.09129398979382
23175,8980051,8.0,B,1560.0,2472.0,N,30.0,25.8,37.29,36.1249488474627
23179,8980051,8.0,B,1560.0,2472.0,N,30.0,25.8,35.38,36.1249488474627
23181,8980051,8.0,B,1560.0,2472.0,N,30.0,23.81,34.47,36.1249488474627
23183,8980051,8.0,B,1584.0,2552.0,N,30.0,26.78,34.79,39.58281807910977
23184,8980051,8.0,B,1584.0,2552.0,N,30.0,26.22,35.35,39.58281807910977
23185,8980051,8.0,B,1608.0,2616.0,N,30.0,25.73,32.56,40.05166350644055
23187,8980051,8.0,B,1608.0,2616.0,N,30.0,24.51,31.99,40.05166350644055
23188,8980051,8.0,B,1584.0,2616.0,N,30.0,23.02,31.7,40.777998579398805
23195,8980051,8.0,B,1536.0,2616.0,N,30.0,24.24,37.72,42.270423759173454
23196,8980051,8.0,B,1536.0,2616.0,N,30.0,27.14,38.92,42.270423759173454
23200,8980051,8.0,B,1552.0,2616.0,N,30.0,28.85,41.03,41.76697636663416
23201,8980051,8.0,B,1552.0,2616.0,N,30.0,25.13,36.83,41.76697636663416
23202,8980051,8.0,B,1552.0,2616.0,N,30.0,,36.03,41.76697636663416
23205,8980051,8.0,B,1552.0,2616.0,N,30.0,26.36,35.59,41.76697636663416
23206,8980051,8.0,B,1552.0,2616.0,N,30.0,26.5,37.52,41.76697636663416
23208,8980051,7.0,B,1358.0,2240.0,N,30.0,25.45,35.66,40.71849540154885
23210,8980051,8.0,B,1552.0,2624.0,N,30.0,24.33,35.38,41.91523406817073
23211,8980051,8.0,B,1552.0,2624.0,N,30.0,27.5,36.97,41.91523406817073
23214,8980051,8.0,B,1552.0,2624.0,N,30.0,30.02,40.46,41.91523406817073
23215,8980051,8.0,B,1552.0,2624.0,N,30.0,26.41,35.86,41.91523406817073
23216,8980051,8.5,B,1641.0,2720.0,N,30.0,30.95,41.93,40.95378297613021
23219,8980051,8.0,B,1544.0,2560.0,N,30.0,30.63,41.36,40.96853351071325
23225,8980051,8.0,B,1472.0,2440.0,N,30.0,25.01,34.0,39.64646767768612
23226,8980051,8.0,B,1472.0,2440.0,N,30.0,27.23,36.79,39.64646767768612
23234,8980051,8.0,B,1552.0,2216.0,N,30.0,25.19,29.85,33.17052334392317
23236,8980051,8.0,B,1552.0,2216.0,N,30.0,23.6,33.31,33.17052334392317
23239,8980051,4.0,B,788.0,1108.0,N,30.0,21.62,30.49,32.517107114479444
23245,8980051,8.0,B,1344.0,2224.0,N,30.0,24.19,30.77,39.57095188986585
23247,8980051,8.0,B,1344.0,2224.0,N,30.0,25.33,32.21,39.57095188986585
23248,8980051,8.0,B,1344.0,2224.0,N,30.0,19.97,29.43,39.57095188986585
23249,8980051,8.5,B,1428.0,2312.0,N,30.0,21.68,28.18,38.613700946749496
23250,8980051,8.5,B,1428.0,2363.0,N,30.0,,,39.57095188986585
23252,8980051,8.5,B,1428.0,2363.0,N,30.0,22.38,28.15,39.57095188986585
23253,8980051,8.0,B,1272.0,2144.0,N,30.0,22.01,29.71,40.38114091969121
23256,8980051,8.0,B,1248.0,2336.0,N,30.0,28.18,35.5,45.00681165624371
23257,8980051,8.0,B,1248.0,2336.0,N,30.0,25.75,34.83,45.00681165624371
23258,8980051,6.0,B,936.0,1752.0,N,30.0,25.64,34.69,45.00681165624371
23259,8980051,5.0,B,780.0,1460.0,N,30.0,26.45,35.99,45.00681165624371
23260,8980051,8.0,B,1472.0,2448.0,N,30.0,25.74,35.8,39.79031337651065
23261,8980051,8.0,B,1472.0,2448.0,N,30.0,29.46,38.52,39.79031337651065
23262,8980051,6.0,B,1104.0,1836.0,N,30.0,28.88,39.14,39.79031337651065
23263,8980051,5.0,B,920.0,1530.0,N,30.0,30.92,40.66,39.79031337651065
23400,23621051,8.0,C,1296.0,2400.0,E,20.0,,,44.62999480059122
23402,23621051,8.0,C,1296.0,2400.0,E,20.0,20.97,30.44,44.62999480059122
23403,23621051,8.0,C,1208.0,2400.0,E,20.0,21.96,33.85,48.03994386989248
23404,23621051,8.0,C,1208.0,2400.0,E,20.0,28.36,38.98,48.03994386989248
23405,23621051,8.0,C,1320.0,2400.0,E,20.0,24.3,36.98,43.74276213227576
23408,23621051,8.0,C,1416.0,2400.0,E,20.0,22.3,33.75,40.36673933682078
23409,23621051,8.0,C,1416.0,2400.0,E,20.0,21.7,31.52,40.36673933682078
23411,23621051,8.0,C,1280.0,2400.0,E,20.0,,,45.231458479237546
23412,23621051,8.0,C,1320.0,2400.0,E,20.0,25.35,35.38,43.74276213227576
23413,23621051,8.0,C,1320.0,2400.0,E,20.0,28.27,38.1,43.74276213227576
23603,8976051,7.0,B,994.0,2142.0,N,30.0,,,51.98260631465006
23604,8976051,7.0,B,994.0,2142.0,N,30.0,26.43,38.39,51.98260631465006
23605,8976051,7.0,B,994.0,2142.0,N,30.0,25.66,36.47,51.98260631465006
23606,8976051,8.0,B,1176.0,2392.0,N,30.0,,,49.18139786358005
23611,8976051,8.0,B,1280.0,2392.0,N,30.0,,,45.06974198720621
23614,8976051,8.0,B,1280.0,2392.0,N,30.0,22.25,30.27,45.06974198720621
23615,8976051,7.0,B,1169.0,2093.0,N,30.0,19.46,31.34,43.000041401936144
23616,8976051,7.0,B,1169.0,2093.0,N,30.0,23.26,35.16,43.000041401936144
23617,8976051,7.0,B,1169.0,2093.0,N,30.0,,,43.000041401936144
23618,8976051,6.0,B,1002.0,1794.0,N,30.0,24.89,36.59,43.000041401936144
23621,8976051,8.0,B,1184.0,2392.0,N,30.0,26.11,38.47,48.852215996045864
23622,8976051,8.0,B,1184.0,2392.0,N,30.0,24.76,34.74,48.852215996045864
23624,8976051,8.0,B,1184.0,2392.0,N,30.0,22.04,31.63,48.852215996045864
23626,8976051,8.0,B,1184.0,2392.0,N,30.0,24.71,34.78,48.852215996045864
23632,8976051,8.0,B,1224.0,2360.0,N,30.0,19.22,34.21,46.585478574955964
23636,8976051,8.0,B,1224.0,2360.0,N,30.0,21.65,35.58,46.585478574955964
23638,8976051,8.0,B,1224.0,2360.0,N,30.0,22.8,41.56,46.585478574955964
23645,8976051,7.0,B,1071.0,2065.0,N,30.0,23.3,32.4,46.585478574955964
23646,8976051,5.5,B,842.0,1622.5,N,30.0,22.6,33.39,46.55666048416047
23648,8976051,8.0,B,1296.0,2360.0,N,30.0,18.93,31.09,43.81726233850856
23649,8976051,8.0,B,1296.0,2360.0,N,30.0,20.97,31.89,43.81726233850856
23650,8976051,8.0,B,1296.0,2360.0,N,30.0,21.65,35.26,43.81726233850856
23652,8976051,8.0,B,1296.0,2360.0,N,30.0,18.42,30.54,43.81726233850856
23655,8976051,8.0,B,1296.0,2360.0,N,30.0,16.18,27.08,43.81726233850856
23656,8976051,8.0,B,1296.0,2360.0,N,30.0,19.38,32.98,43.81726233850856
23658,8976051,8.0,B,1296.0,2360.0,N,30.0,19.46,32.31,43.81726233850856
23660,8976051,8.0,B,1296.0,2360.0,N,30.0,18.06,31.09,43.81726233850856
23665,8976051,8.0,B,1296.0,2360.0,N,30.0,18.17,32.45,43.81726233850856
23666,8976051,8.0,B,1296.0,2360.0,N,30.0,21.93,35.59,43.81726233850856
23669,8976051,8.0,B,1296.0,2360.0,N,30.0,20.46,33.03,43.81726233850856
23670,8976051,8.0,B,1296.0,2360.0,N,30.0,16.63,30.34,43.81726233850856
23673,8976051,8.0,B,1296.0,2360.0,N,30.0,23.08,37.94,43.81726233850856
23677,8976051,8.0,B,1304.0,2536.0,N,30.0,23.36,39.22,47.00347007086508
23682,8976051,8.0,B,1280.0,2536.0,N,30.0,27.01,41.0,47.905225237909264
23683,8976051,8.0,B,1280.0,2536.0,N,30.0,25.93,38.33,47.905225237909264
23684,8976051,8.0,B,1320.0,2536.0,N,30.0,25.49,40.14,46.411750029274174
23685,8976051,8.0,B,1320.0,2536.0,N,30.0,28.11,40.21,46.411750029274174
23686,8976051,8.0,B,1320.0,2536.0,N,30.0,25.31,37.76,46.411750029274174
23688,8976051,4.0,B,660.0,1268.0,N,30.0,24.71,40.66,46.411750029274174
23689,8976051,8.0,B,1320.0,2536.0,N,30.0,,,46.411750029274174
23690,8976051,8.0,B,1320.0,2536.0,N,30.0,27.87,39.5,46.411750029274174
23691,8976051,8.0,B,1320.0,2536.0,N,30.0,30.86,44.54,46.411750029274174
23692,8976051,8.0,B,1320.0,2536.0,N,30.0,25.52,39.58,46.411750029274174
23693,8976051,8.0,B,1320.0,2536.0,N,30.0,,,46.411750029274174
23694,8976051,8.0,B,1320.0,2536.0,N,30.0,25.19,39.46,46.411750029274174
23695,8976051,6.0,B,1002.0,1902.0,N,30.0,25.87,36.97,45.827479067657386
23696,8976051,8.0,B,1352.0,2536.0,N,30.0,26.66,47.47,45.25056341059976
23697,8976051,8.0,B,1352.0,2536.0,N,30.0,30.41,45.56,45.25056341059976
23701,8976051,8.0,B,1320.0,2536.0,N,30.0,22.74,35.78,46.411750029274174
23702,8976051,8.0,B,1312.0,2536.0,N,30.0,23.51,39.2,46.7066730075849
23703,8976051,8.0,B,1312.0,2536.0,N,30.0,25.5,43.19,46.7066730075849
23704,8976051,8.0,B,1312.0,2536.0,N,30.0,26.49,41.19,46.7066730075849
23705,8976051,8.0,B,1312.0,2536.0,N,30.0,26.57,45.66,46.7066730075849
23706,8976051,8.0,B,1312.0,2536.0,N,30.0,26.58,45.22,46.7066730075849
23708,8976051,8.0,B,1312.0,2536.0,N,30.0,,,46.7066730075849
23709,8976051,7.0,B,1148.0,2219.0,N,30.0,25.46,40.47,46.7066730075849
23711,8976051,7.0,B,1176.0,2219.0,N,30.0,21.83,37.62,45.53810764073277
23712,8976051,6.0,B,1008.0,1872.0,N,30.0,27.39,41.55,44.76808033298106
23713,8976051,6.0,B,1032.0,1872.0,N,30.0,20.7,32.73,43.63029738444541
23716,8976051,7.0,B,1204.0,2184.0,N,30.0,23.84,36.99,43.63029738444541
23718,8976051,7.0,B,1204.0,2184.0,N,30.0,25.57,40.48,43.63029738444541
23719,8976051,7.0,B,1204.0,2184.0,N,30.0,25.15,41.17,43.63029738444541
23720,8976051,6.0,B,1032.0,1872.0,N,30.0,,,43.63029738444541
23722,8976051,7.0,B,1204.0,2184.0,N,30.0,25.23,40.12,43.63029738444541
23723,8976051,7.0,B,1204.0,2184.0,N,30.0,23.53,33.94,43.63029738444541
23725,8976051,8.0,B,1288.0,2496.0,N,30.0,32.18,48.02,46.83106079421268
23726,8976051,8.0,B,1288.0,2496.0,N,30.0,30.82,43.83,46.83106079421268
23727,8976051,8.0,B,1288.0,2496.0,N,30.0,,,46.83106079421268
23728,8976051,8.0,B,1288.0,2496.0,N,30.0,25.31,41.14,46.83106079421268
23729,8976051,8.0,B,1288.0,2496.0,N,30.0,28.82,44.76,46.83106079421268
23730,8976051,8.0,B,1288.0,2496.0,N,30.0,,,46.83106079421268
23731,8976051,8.0,B,1288.0,2496.0,N,30.0,24.24,37.76,46.83106079421268
23732,8976051,8.0,B,1288.0,2496.0,N,30.0,27.7,39.17,46.83106079421268
23733,8976051,8.0,B,1288.0,2496.0,N,30.0,24.33,38.83,46.83106079421268
23734,8976051,8.0,B,1288.0,2496.0,N,30.0,25.71,41.46,46.83106079421268
23735,8976051,8.0,B,1288.0,2496.0,N,30.0,26.1,38.39,46.83106079421268
23736,8976051,8.0,B,1288.0,2496.0,N,30.0,21.14,34.88,46.83106079421268
23737,8976051,8.0,B,1288.0,2496.0,N,30.0,21.53,33.91,46.83106079421268
23738,8976051,8.0,B,1288.0,2496.0,N,30.0,23.91,35.5,46.83106079421268
23739,8976051,8.0,B,1288.0,2496.0,N,30.0,27.25,41.77,46.83106079421268
